yearID,teamID,name,W,L,world_series_winner,win_pct,run_diff_per_game,runs_per_game,ops,home_runs_per_game,stolen_bases_per_game,era,whip
2021,CHA,Chicago White Sox,93,69,0,0.5740740740740741,0.9876543209876543,4.91358024691358,0.758389873894987,1.1728395061728396,0.35185185185185186,3.73,1.2042755344418052
2021,BOS,Boston Red Sox,92,70,0,0.5679012345679012,0.49382716049382713,5.117283950617284,0.7774314992501739,1.3518518518518519,0.24691358024691357,4.26,1.3777307963354475
2021,NYA,New York Yankees,92,70,0,0.5679012345679012,0.25925925925925924,4.388888888888889,0.7292328371013947,1.3703703703703705,0.3888888888888889,3.74,1.2087784486762658
2021,SLN,St. Louis Cardinals,90,72,0,0.5555555555555556,0.20987654320987653,4.3580246913580245,0.7248194688873941,1.2222222222222223,0.5493827160493827,3.98,1.2999294283697953
2021,ATL,Atlanta Braves,88,73,1,0.546583850931677,0.8322981366459627,4.906832298136646,0.7543468405020983,1.484472049689441,0.36645962732919257,3.88,1.2426748582230622
2022,LAN,Los Angeles Dodgers,111,51,0,0.6851851851851852,2.0617283950617282,5.228395061728395,0.775116738640081,1.308641975308642,0.6049382716049383,2.8,1.048001837390905
2022,HOU,Houston Astros,106,56,1,0.654320987654321,1.3518518518518519,4.549382716049383,0.7433468367976428,1.3209876543209877,0.5123456790123457,2.9,1.0924815498154983
2022,ATL,Atlanta Braves,101,61,0,0.6234567901234568,1.1111111111111112,4.87037037037037,0.7608381721808528,1.5,0.5370370370370371,3.46,1.1906077348066297
2022,NYN,New York Mets,101,61,0,0.6234567901234568,1.0246913580246915,4.765432098765432,0.7440024721180045,1.0555555555555556,0.38271604938271603,3.57,1.1830398517145504
2022,NYA,New York Yankees,99,63,0,0.6111111111111112,1.4814814814814814,4.981481481481482,0.7509461336437264,1.5679012345679013,0.6296296296296297,3.3,1.1166475315729048
2022,SLN,St. Louis Cardinals,93,69,0,0.5740740740740741,0.8333333333333334,4.765432098765432,0.7453916704841408,1.2160493827160495,0.5864197530864198,3.79,1.270489900162526
2022,CLE,Cleveland Guardians,92,70,0,0.5679012345679012,0.3950617283950617,4.308641975308642,0.6985839957824518,0.7839506172839507,0.7345679012345679,3.46,1.1586538461538463
2022,TOR,Toronto Blue Jays,92,70,0,0.5679012345679012,0.5925925925925926,4.783950617283951,0.7598098895027058,1.2345679012345678,0.41358024691358025,3.87,1.234967622571693
2022,SEA,Seattle Mariners,90,72,0,0.5555555555555556,0.41358024691358025,4.2592592592592595,0.7042415100089519,1.2160493827160495,0.5123456790123457,3.59,1.1914305459571528
2022,SDN,San Diego Padres,89,73,0,0.5493827160493827,0.2777777777777778,4.351851851851852,0.6995689115556242,0.9444444444444444,0.30246913580246915,3.81,1.1993071593533489
2022,PHI,Philadelphia Phillies,87,75,0,0.5370370370370371,0.38271604938271603,4.611111111111111,0.7387643911762096,1.2654320987654322,0.6481481481481481,3.97,1.2553092182030339
2022,TBA,Tampa Bay Rays,86,76,0,0.5308641975308642,0.32098765432098764,4.111111111111111,0.6856249076127126,0.8580246913580247,0.5864197530864198,3.41,1.1451126073833293
2023,ATL,Atlanta Braves,104,58,0,0.6419753086419753,1.4259259259259258,5.845679012345679,0.8447591662753107,1.8950617283950617,0.8148148148148148,4.14,1.3020833333333333
2023,BAL,Baltimore Orioles,101,61,0,0.6234567901234568,0.7962962962962963,4.981481481481482,0.7416364293076879,1.1296296296296295,0.7037037037037037,3.89,1.243063517541848
2023,LAN,Los Angeles Dodgers,100,62,0,0.6172839506172839,1.2777777777777777,5.592592592592593,0.794983370142218,1.537037037037037,0.6481481481481481,4.06,1.2016593685180919
2023,TBA,Tampa Bay Rays,99,63,0,0.6111111111111112,1.2037037037037037,5.308641975308642,0.7763671039921398,1.4197530864197532,0.9876543209876543,3.86,1.1768377253814146
2023,MIL,Milwaukee Brewers,92,70,0,0.5679012345679012,0.5,4.493827160493828,0.7043019127505413,1.0185185185185186,0.7962962962962963,3.71,1.1857241857241858
2023,HOU,Houston Astros,90,72,0,0.5555555555555556,0.7962962962962963,5.104938271604938,0.7678732461314313,1.3703703703703705,0.6604938271604939,3.94,1.279289667896679
2023,PHI,Philadelphia Phillies,90,72,0,0.5555555555555556,0.5,4.91358024691358,0.7649148149835658,1.3580246913580247,0.8703703703703703,4.03,1.2396579616362375
2023,TEX,Texas Rangers,90,72,1,0.5555555555555556,1.0185185185185186,5.438271604938271,0.7895146745996655,1.4382716049382716,0.4876543209876543,4.28,1.2678115572058484
2023,TOR,Toronto Blue Jays,89,73,0,0.5493827160493827,0.46296296296296297,4.604938271604938,0.7452424718953248,1.1604938271604939,0.6111111111111112,3.78,1.2495981630309987
2023,MIN,Minnesota Twins,87,75,0,0.5370370370370371,0.7345679012345679,4.802469135802469,0.7533436749151892,1.4382716049382716,0.5308641975308642,3.87,1.1968305006890216
2023,ARI,Arizona Diamondbacks,84,78,0,0.5185185185185185,-0.09259259259259259,4.604938271604938,0.7298679415337592,1.0246913580246915,1.0246913580246915,4.48,1.3237343241987924
2023,MIA,Miami Marlins,84,78,0,0.5185185185185185,-0.35185185185185186,4.111111111111111,0.7211419634770935,1.0246913580246915,0.5308641975308642,4.21,1.2916860195076638
2024,LAN,Los Angeles Dodgers,98,64,1,0.6049382716049383,0.9629629629629629,5.197530864197531,0.7812255328160612,1.4382716049382716,0.8395061728395061,3.92,1.2271155176389208
2024,PHI,Philadelphia Phillies,95,67,0,0.5864197530864198,0.6975308641975309,4.839506172839506,0.7497980148670225,1.2222222222222223,0.9135802469135802,3.86,1.2359057301293899
2024,NYA,New York Yankees,94,68,0,0.5802469135802469,0.9074074074074074,5.030864197530864,0.7614754909759417,1.462962962962963,0.5432098765432098,3.76,1.2425424506654428
2024,MIL,Milwaukee Brewers,93,69,0,0.5740740740740741,0.8395061728395061,4.796296296296297,0.7285419216646267,1.0925925925925926,1.3395061728395061,3.65,1.2330567081604427
2024,SDN,San Diego Padres,93,69,0,0.5740740740740741,0.5617283950617284,4.691358024691358,0.7445079706761102,1.1728395061728396,0.7407407407407407,3.86,1.221398795738768
2024,CLE,Cleveland Guardians,92,69,0,0.5714285714285714,0.5403726708074534,4.39751552795031,0.7027758167346176,1.1490683229813665,0.9192546583850931,3.61,1.2016806722689075
2024,BAL,Baltimore Orioles,91,71,0,0.5617283950617284,0.5370370370370371,4.851851851851852,0.7507514957144487,1.4506172839506173,0.6049382716049383,3.94,1.2371705963938973
2024,ATL,Atlanta Braves,89,73,0,0.5493827160493827,0.5987654320987654,4.345679012345679,0.7244880226333587,1.3148148148148149,0.42592592592592593,3.49,1.1958429561200925
2024,NYN,New York Mets,89,73,0,0.5493827160493827,0.4382716049382716,4.7407407407407405,0.7341467458386337,1.2777777777777777,0.654320987654321,3.96,1.2604575918650336
2024,HOU,Houston Astros,88,73,0,0.546583850931677,0.5652173913043478,4.596273291925466,0.7407236182515751,1.1801242236024845,0.577639751552795,3.75,1.244413407821229
2024,DET,Detroit Tigers,86,76,0,0.5308641975308642,0.24691358024691357,4.209876543209877,0.6849536415872628,1.0,0.4691358024691358,3.63,1.1617138908085693
2024,KCA,Kansas City Royals,86,76,0,0.5308641975308642,0.5617283950617284,4.537037037037037,0.7096769038248762,1.0493827160493827,0.8271604938271605,3.76,1.2429971988795518
